"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":1539.399999892339},{""page_index"":1,""viewing_time"":3174.200000008568},{""page_index"":2,""viewing_time"":2301.5000000596046}]","7018.3999999426305","instructions","0","7025","0.0-0.0","2347","","","",""
"","3282.6000000350177","survey-text","1","10319","0.0-1.0","2347","{""Q0"":""25""}","","",""
"","14578.39999999851","survey-text","2","24903","0.0-2.0","2347","{""Q0"":""Master's student""}","","",""
"","8593.100000172853","survey-text","3","33499","0.0-3.0","2347","{""Q0"":""2""}","","",""
"","7147.799999918789","survey-text","4","40651","0.0-4.0","2347","{""Q0"":""Neutral""}","","",""
"","5730.8000000193715","survey-text","5","46387","0.0-5.0","2347","{""Q0"":""Piano""}","","",""
"","13715.30000003986","survey-text","6","60107","0.0-6.0","2347","{""Q0"":""BM music Ed, music theory""}","","",""
"","14281.500000040978","survey-text","7","74393","0.0-7.0","2347","{""Q0"":""Indiana University""}","","",""
"[{""page_index"":0,""viewing_time"":2268.5999998357147},{""page_index"":1,""viewing_time"":15549.300000071526},{""page_index"":2,""viewing_time"":2484.7999999765307},{""page_index"":3,""viewing_time"":2495.799999916926}]","22799.999999813735","instructions","8","97196","0.0-8.0","2347","","","",""
"","24920.19999981858","image-button-response","9","122129","0.0-9.0-0.0","2347","","img/Berkowitz629.png","4",""
"","28488.49999997765","image-button-response","10","150627","0.0-9.0-1.0","2347","","img/Berkowitz629.png","5",""
"","7412.099999841303","image-slider-response","11","158049","0.0-9.0-2.0","2347","","","","100"
"","6955.599999986589","image-slider-response","12","165014","0.0-9.0-3.0","2347","","","","0"
"","2846.900000004098","image-button-response","13","167868","0.0-9.0-4.0","2347","","img/Berkowitz629.png","1",""
"","13307.599999941885","image-button-response","14","181184","0.0-9.0-0.1","2347","","img/Berkowitz417tx.png","1",""
"","7161.000000080094","image-button-response","15","188354","0.0-9.0-1.1","2347","","img/Berkowitz417tx.png","5",""
"","5017.400000011548","image-slider-response","16","193377","0.0-9.0-2.1","2347","","","","23"
"","10588.299999944866","image-slider-response","17","203973","0.0-9.0-3.1","2347","","","","100"
"","2448.2999998144805","image-button-response","18","206427","0.0-9.0-4.1","2347","","img/Berkowitz417tx.png","1",""
"","14346.399999922141","image-button-response","19","220781","0.0-9.0-0.2","2347","","img/Berkowitz59.png","0",""
"","4352.999999886379","image-button-response","20","225142","0.0-9.0-1.2","2347","","img/Berkowitz59.png","3",""
"","8737.500000046566","image-slider-response","21","233886","0.0-9.0-2.2","2347","","","","0"
"","6159.400000004098","image-slider-response","22","240053","0.0-9.0-3.2","2347","","","","32"
"","1911.7000000551343","image-button-response","23","241973","0.0-9.0-4.2","2347","","img/Berkowitz59.png","1",""
"","16863.899999996647","image-button-response","24","258845","0.0-9.0-0.3","2347","","img/Berkowitz70.png","1",""
"","4287.699999986216","image-button-response","25","263142","0.0-9.0-1.3","2347","","img/Berkowitz70.png","3",""
"","4232.399999862537","image-slider-response","26","267382","0.0-9.0-2.3","2347","","","","21"
"","5185.899999924004","image-slider-response","27","272575","0.0-9.0-3.3","2347","","","","74"
"","1477.7999999932945","image-button-response","28","274060","0.0-9.0-4.3","2347","","img/Berkowitz70.png","1",""
"","5599.299999885261","image-button-response","29","279667","0.0-9.0-0.4","2347","","img/Berkowitz3.png","0",""
"","1823.3000000473112","image-button-response","30","281500","0.0-9.0-1.4","2347","","img/Berkowitz3.png","3",""
"","2589.60000006482","image-slider-response","31","284098","0.0-9.0-2.4","2347","","","","0"
"","2097.300000023097","image-slider-response","32","286203","0.0-9.0-3.4","2347","","","","100"
"","1278.700000140816","image-button-response","33","287490","0.0-9.0-4.4","2347","","img/Berkowitz3.png","1",""
"","6983.999999938533","image-button-response","34","294481","0.0-9.0-0.5","2347","","img/Berkowitz312.png","2",""
"","5407.6999998651445","image-button-response","35","299898","0.0-9.0-1.5","2347","","img/Berkowitz312.png","5",""
"","4957.299999892712","image-slider-response","36","304862","0.0-9.0-2.5","2347","","","","64"
"","6478.2000000122935","image-slider-response","37","311348","0.0-9.0-3.5","2347","","","","91"
"","1777.8999998699874","image-button-response","38","313132","0.0-9.0-4.5","2347","","img/Berkowitz312.png","1",""
"","4671.199999982491","image-button-response","39","317811","0.0-9.0-0.6","2347","","img/Berkowitz74.png","0",""
"","2205.7000000495464","image-button-response","40","320026","0.0-9.0-1.6","2347","","img/Berkowitz74.png","3",""
"","2649.100000038743","image-slider-response","41","322683","0.0-9.0-2.6","2347","","","","0"
"","2246.7000000178814","image-slider-response","42","324938","0.0-9.0-3.6","2347","","","","100"
"","1626.5999998431653","image-button-response","43","326571","0.0-9.0-4.6","2347","","img/Berkowitz74.png","1",""
"","19500","image-button-response","44","346079","0.0-9.0-0.7","2347","","img/Berkowitz282.png","0",""
"","1680.7999999728054","image-button-response","45","347770","0.0-9.0-1.7","2347","","img/Berkowitz282.png","3",""
"","3703.2999999355525","image-slider-response","46","351502","0.0-9.0-2.7","2347","","","","0"
"","2234.10000000149","image-slider-response","47","353746","0.0-9.0-3.7","2347","","","","31"
"","3067.4000000581145","image-button-response","48","356823","0.0-9.0-4.7","2347","","img/Berkowitz282.png","1",""
"","11095.800000010058","image-button-response","49","367928","0.0-9.0-0.8","2347","","img/Berkowitz379.png","2",""
"","2892.8000000305474","image-button-response","50","370835","0.0-9.0-1.8","2347","","img/Berkowitz379.png","5",""
"","2959.8999998997897","image-slider-response","51","373805","0.0-9.0-2.8","2347","","","","65"
"","2563.899999950081","image-slider-response","52","376379","0.0-9.0-3.8","2347","","","","50"
"","1869.999999878928","image-button-response","53","378259","0.0-9.0-4.8","2347","","img/Berkowitz379.png","1",""
"","6475.099999923259","image-button-response","54","384744","0.0-9.0-0.9","2347","","img/Berkowitz26.png","0",""
"","1554.8000000417233","image-button-response","55","386311","0.0-9.0-1.9","2347","","img/Berkowitz26.png","3",""
"","2475.300000049174","image-slider-response","56","388796","0.0-9.0-2.9","2347","","","","0"
"","2384.40000009723","image-slider-response","57","391190","0.0-9.0-3.9","2347","","","","100"
"","1282.6000000350177","image-button-response","58","392482","0.0-9.0-4.9","2347","","img/Berkowitz26.png","1",""
"","13589.699999894947","image-button-response","59","406083","0.0-9.0-0.10","2347","","img/Berkowitz607tx.png","4",""
"","6445.599999977276","image-button-response","60","412543","0.0-9.0-1.10","2347","","img/Berkowitz607tx.png","5",""
"","2398.5999999567866","image-slider-response","61","414951","0.0-9.0-2.10","2347","","","","100"
"","2503.000000026077","image-slider-response","62","417466","0.0-9.0-3.10","2347","","","","0"
"","2823.4999999403954","image-button-response","63","420299","0.0-9.0-4.10","2347","","img/Berkowitz607tx.png","1",""
"","13358.800000045449","image-button-response","64","433669","0.0-9.0-0.11","2347","","img/Berkowitz156.png","2",""
"","2671.60000000149","image-button-response","65","436355","0.0-9.0-1.11","2347","","img/Berkowitz156.png","5",""
"","2658.399999840185","image-slider-response","66","439023","0.0-9.0-2.11","2347","","","","70"
"","2030.2999999839813","image-slider-response","67","441064","0.0-9.0-3.11","2347","","","","100"
"","1161.8999999482185","image-button-response","68","442235","0.0-9.0-4.11","2347","","img/Berkowitz156.png","1",""
"","4474.1000002250075","image-button-response","69","446728","0.0-9.0-0.12","2347","","img/Berkowitz75.png","0",""
"","1439.29999996908","image-button-response","70","448182","0.0-9.0-1.12","2347","","img/Berkowitz75.png","3",""
"","1981.099999975413","image-slider-response","71","450173","0.0-9.0-2.12","2347","","","","0"
"","1599.5000000111759","image-slider-response","72","451784","0.0-9.0-3.12","2347","","","","100"
